APTS Ext ID,Currency ISO Code,Description,Dimension 1 Value Type,Dimension 2 Value Type,Dimension 3 Value Type,Dimension 4 Value Type,Dimension 5 Value Type,Dimension 6 Value Type,Enable Date Range,Enable Usage Indexing,Export Price List Item Name,Export Price List Name,Initial Rows,Is Cumulative Range (Deprecated),Matrix Id,Matrix Type,Number Of Entries,Sequence,Stop Processing More Matrices,Apttus_Config2__PriceListItemId__r.APTS Migration Ext ID,Apttus_Config2__PriceListItemId__r.Item Id,Apttus_Config2__Dimension1Id__r.Dimension Name,Apttus_Config2__Dimension2Id__r.Dimension Name,Apttus_Config2__Dimension3Id__r.Dimension Name,Apttus_Config2__Dimension4Id__r.Dimension Name,Apttus_Config2__Dimension5Id__r.Dimension Name,Apttus_Config2__Dimension6Id__r.Dimension Name
128,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Hotel & Tourism & Exam - Sept,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000173,Dimension,12,1,FALSE,3854,PI-0000006202,Destination Code,,,,,
129,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Pre Master – September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000174,Dimension,8,1,FALSE,3855,PI-0000006203,Destination Code,,,,,
130,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Pre Master Business Administration - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000175,Dimension,8,1,FALSE,3856,PI-0000006204,Destination Code,,,,,
131,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Pre PHD-September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000176,Dimension,2,1,FALSE,3820,PI-0000006165,Destination Code,,,,,
132,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Media & Art - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000177,Dimension,4,1,FALSE,3846,PI-0000006193,Destination Code,,,,,
133,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Business English & Exam - Sept,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000178,Dimension,13,1,FALSE,3849,PI-0000006196,Destination Code,,,,,
134,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Fashion & Design - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000179,Dimension,3,1,FALSE,3850,PI-0000006197,Destination Code,,,,,
135,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Exam - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000180,Dimension,19,1,FALSE,4444,PI-0000006166,Destination Code,,,,,
136,CHF,,Discrete,,,,,,FALSE,FALSE,Year - General - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000181,Dimension,18,1,FALSE,3821,PI-0000006167,Destination Code,,,,,
137,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Media & Art - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000182,Dimension,1,1,FALSE,3910,PI-0000006286,Destination Code,,,,,
138,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Business English - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000183,Dimension,3,1,FALSE,3911,PI-0000006287,Destination Code,,,,,
139,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Fashion & Design - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000184,Dimension,2,1,FALSE,3912,PI-0000006288,Destination Code,,,,,
140,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Hotel & Tourism - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000185,Dimension,1,1,FALSE,3913,PI-0000006289,Destination Code,,,,,
141,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre Master - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000186,Dimension,1,1,FALSE,3914,PI-0000006290,Destination Code,,,,,
142,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - University Transfer Program - August,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000187,Dimension,1,1,FALSE,3916,PI-0000006292,Destination Code,,,,,
143,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - General - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000188,Dimension,30,1,FALSE,3889,PI-0000006264,Destination Code,,,,,
144,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Intensive - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000189,Dimension,33,1,FALSE,3909,PI-0000006285,Destination Code,,,,,
145,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Business English - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000190,Dimension,8,1,FALSE,3921,PI-0000006298,Destination Code,,,,,
146,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre Master – September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000191,Dimension,8,1,FALSE,3922,PI-0000006302,Destination Code,,,,,
147,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre MBA - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000192,Dimension,1,1,FALSE,3915,PI-0000006291,Destination Code,,,,,
148,CHF,,Discrete,,,,,,FALSE,FALSE,Semester-Pre PHD-September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000193,Dimension,2,1,FALSE,3924,PI-0000006304,Destination Code,,,,,
149,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Exam - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000194,Dimension,19,1,FALSE,3925,PI-0000006305,Destination Code,,,,,
150,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - General - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000195,Dimension,18,1,FALSE,3926,PI-0000006306,Destination Code,,,,,
151,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Intensive - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000196,Dimension,19,1,FALSE,3927,PI-0000006307,Destination Code,,,,,
152,CHF,,Discrete,,,,,,FALSE,FALSE,Term-University Transition Programme-Jan,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000197,Dimension,1,1,FALSE,3928,PI-0000006309,Destination Code,,,,,
153,CHF,,Discrete,,,,,,FALSE,FALSE,Term-University Transition Programme-May,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000198,Dimension,1,1,FALSE,3929,PI-0000006310,Destination Code,,,,,
154,CHF,,Discrete,,,,,,FALSE,FALSE,Term-University Transfer Program-August,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000199,Dimension,1,1,FALSE,3930,PI-0000006311,Destination Code,,,,,
155,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Year - Medicine - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000200,Dimension,1,1,FALSE,3932,PI-0000006313,Destination Code,,,,,
156,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Semester - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000201,Dimension,9,1,FALSE,3933,PI-0000006314,Destination Code,,,,,
157,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to STN Airport,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000488,Dimension,1,1,FALSE,4080,PI-0000004798,Destination Code,,,,,
158,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - Airport to School,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000489,Dimension,8,1,FALSE,4071,PI-0000004780,Destination Code,,,,,
159,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LCY Airport to School,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000490,Dimension,4,1,FALSE,4087,PI-0000004863,Destination Code,,,,,
160,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LGW Airport to School,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000491,Dimension,1,1,FALSE,4076,PI-0000004794,Destination Code,,,,,
161,CHF,,Range,,,,,,FALSE,FALSE,Course Literature English,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000492,Dimension,6,1,FALSE,4204,PI-0000003357,Quantity,,,,,
162,CHF,,Range,,,,,,FALSE,FALSE,Course Literature Non-English,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000493,Dimension,4,1,FALSE,4005,PI-0000003358,Quantity,,,,,
163,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Travel Insurance Coverage,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000494,Dimension,40,1,FALSE,4123,PI-0000005809,Quantity,Destination Code,,,,
164,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Basic Course,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000495,Dimension,6,1,FALSE,4145,PI-0000006014,Quantity,Destination Code,,,,
165,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Business Language Course,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000496,Dimension,4,1,FALSE,4146,PI-0000006015,Quantity,Destination Code,,,,
166,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Exam Course,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000497,Dimension,8,1,FALSE,4149,PI-0000006018,Quantity,Destination Code,,,,
167,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,General Course,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000498,Dimension,8,1,FALSE,4147,PI-0000006016,Quantity,Destination Code,,,,
168,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Intensive Course,ILS WW 2017 V3 EUR,5,FALSE,PM-0000000499,Dimension,8,1,FALSE,4148,PI-0000006017,Quantity,Destination Code,,,,
169,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board Supplement 7 Days,ILS WW 2017 V3 USD,5,FALSE,PM-0000000500,Dimension,4,1,FALSE,4095,PI-0000005368,Destination Code,,,,,
170,CHF,,Discrete,,,,,,FALSE,FALSE,Dinner Supplement,ILS WW 2017 V3 USD,5,FALSE,PM-0000000501,Dimension,3,1,FALSE,4094,PI-0000005365,Destination Code,,,,,
171,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LAX Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000725,Dimension,3,1,FALSE,4371,PI-0000006669,Destination Code,,,,,
172,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LCY Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000726,Dimension,7,1,FALSE,4344,PI-0000006508,Destination Code,,,,,
173,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LGW Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000727,Dimension,7,1,FALSE,4345,PI-0000006509,Destination Code,,,,,
174,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LHR Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000728,Dimension,7,1,FALSE,4346,PI-0000006510,Destination Code,,,,,
175,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LTN Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000729,Dimension,7,1,FALSE,4365,PI-0000006644,Destination Code,,,,,
176,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - St Pancras to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000730,Dimension,7,1,FALSE,4366,PI-0000006650,Destination Code,,,,,
177,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - Airport to School to Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000731,Dimension,26,1,FALSE,4367,PI-0000006651,Destination Code,,,,,
178,CHF,,Discrete,,,,,,FALSE,FALSE,Grp Transfer HF Min 15 students,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000732,Dimension,29,1,FALSE,4368,PI-0000006659,Destination Code,,,,,
179,CHF,,Discrete,,,,,,FALSE,FALSE,Grp Transfer RES Min 15 students,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000733,Dimension,36,1,FALSE,4369,PI-0000006662,Destination Code,,,,,
180,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LAX Airport to School to LAX Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000734,Dimension,3,1,FALSE,4370,PI-0000006665,Destination Code,,,,,
181,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LCY Airport to School to LCY Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000735,Dimension,7,1,FALSE,4373,PI-0000006674,Destination Code,,,,,
182,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LGW Airport to School to LGW Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000736,Dimension,7,1,FALSE,4374,PI-0000006675,Destination Code,,,,,
183,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LHR Airport to School to LHR Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000737,Dimension,7,1,FALSE,4375,PI-0000006676,Destination Code,,,,,
184,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LTN Airport to School to LTN Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000738,Dimension,7,1,FALSE,4376,PI-0000006679,Destination Code,,,,,
185,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - St Pancras to School to St Pancras,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000739,Dimension,7,1,FALSE,4372,PI-0000006671,Destination Code,,,,,
186,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - SNA Airport to School to SNA Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000740,Dimension,2,1,FALSE,4377,PI-0000006687,Destination Code,,,,,
187,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - STN Airport to School to STN Airport,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000741,Dimension,7,1,FALSE,4347,PI-0000006513,Destination Code,,,,,
188,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - SNA Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000742,Dimension,2,1,FALSE,4348,PI-0000006520,Destination Code,,,,,
189,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - STN Airport to School,MLY NOO 2018 V1 NOK,5,FALSE,PM-0000000743,Dimension,7,1,FALSE,4349,PI-0000006522,Destination Code,,,,,
190,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Semester - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000202,Dimension,8,1,FALSE,3934,PI-0000006315,Destination Code,,,,,
191,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Semester - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000203,Dimension,1,1,FALSE,3935,PI-0000006316,Destination Code,,,,,
192,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Semester - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000204,Dimension,9,1,FALSE,3883,PI-0000006248,Destination Code,,,,,
193,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre Master Business Administration - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000205,Dimension,8,1,FALSE,3923,PI-0000006303,Destination Code,,,,,
194,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Year - Year Extended - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000206,Dimension,6,1,FALSE,3884,PI-0000006249,Destination Code,,,,,
195,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Year Extended April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000207,Dimension,1,1,FALSE,3885,PI-0000006250,Destination Code,,,,,
196,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Year Extended June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000208,Dimension,6,1,FALSE,3813,PI-0000006158,Destination Code,,,,,
197,CHF,,Discrete,,,,,,FALSE,FALSE,University Foundation Year Extended,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000209,Dimension,8,1,FALSE,3814,PI-0000006159,Destination Code,,,,,
198,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD International Affairs - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000210,Dimension,3,1,FALSE,3863,PI-0000006228,Destination Code,,,,,
199,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Hotel & Tourism - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000211,Dimension,3,1,FALSE,3864,PI-0000006229,Destination Code,,,,,
200,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Pre Master – April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000212,Dimension,7,1,FALSE,3865,PI-0000006230,Destination Code,,,,,
201,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Pre Master Business Administration - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000213,Dimension,7,1,FALSE,3866,PI-0000006231,Destination Code,,,,,
202,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Pre PHD - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000214,Dimension,1,1,FALSE,3830,PI-0000006177,Destination Code,,,,,
203,CHF,,Discrete,,,,,,FALSE,FALSE,Year - University Transition Program - May,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000215,Dimension,1,1,FALSE,3831,PI-0000006178,Destination Code,,,,,
204,CHF,,Discrete,,,,,,FALSE,FALSE,Year - ACDP - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000216,Dimension,2,1,FALSE,3832,PI-0000006179,Destination Code,,,,,
205,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Exam - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000217,Dimension,33,1,FALSE,3833,PI-0000006180,Destination Code,,,,,
206,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - ACDP - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000218,Dimension,1,1,FALSE,3879,PI-0000006244,Destination Code,,,,,
207,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - ACDP - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000219,Dimension,1,1,FALSE,3880,PI-0000006245,Destination Code,,,,,
208,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - ACDP - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000220,Dimension,1,1,FALSE,3882,PI-0000006247,Destination Code,,,,,
209,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Exam - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000221,Dimension,19,1,FALSE,3876,PI-0000006241,Destination Code,,,,,
210,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - General - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000222,Dimension,18,1,FALSE,3877,PI-0000006242,Destination Code,,,,,
211,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Intensive - November,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000223,Dimension,19,1,FALSE,3878,PI-0000006243,Destination Code,,,,,
212,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - ACDP - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000224,Dimension,2,1,FALSE,3868,PI-0000006233,Destination Code,,,,,
213,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Exam - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000225,Dimension,33,1,FALSE,3869,PI-0000006234,Destination Code,,,,,
214,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - General - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000226,Dimension,30,1,FALSE,3870,PI-0000006235,Destination Code,,,,,
215,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Intensive - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000227,Dimension,33,1,FALSE,3871,PI-0000006236,Destination Code,,,,,
216,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - ACDP - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000228,Dimension,2,1,FALSE,3872,PI-0000006237,Destination Code,,,,,
217,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Exam - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000229,Dimension,42,1,FALSE,3873,PI-0000006238,Destination Code,,,,,
218,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - General - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000230,Dimension,39,1,FALSE,3874,PI-0000006239,Destination Code,,,,,
219,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Intensive - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000231,Dimension,42,1,FALSE,3875,PI-0000006240,Destination Code,,,,,
220,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - ACDP - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000232,Dimension,1,1,FALSE,3881,PI-0000006246,Destination Code,,,,,
221,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Pre Master - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000233,Dimension,4,1,FALSE,3801,PI-0000006142,Destination Code,,,,,
222,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Business English - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000234,Dimension,8,1,FALSE,3886,PI-0000006261,Destination Code,,,,,
223,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Fashion & Design - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000235,Dimension,3,1,FALSE,3887,PI-0000006262,Destination Code,,,,,
224,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD International Affairs - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000236,Dimension,3,1,FALSE,3890,PI-0000006265,Destination Code,,,,,
225,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - AD Hotel & Tourism - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000237,Dimension,3,1,FALSE,3891,PI-0000006266,Destination Code,,,,,
226,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre Master - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000238,Dimension,7,1,FALSE,3892,PI-0000006267,Destination Code,,,,,
227,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre MBA - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000239,Dimension,7,1,FALSE,3893,PI-0000006268,Destination Code,,,,,
228,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - Pre PHD - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000240,Dimension,1,1,FALSE,3894,PI-0000006269,Destination Code,,,,,
229,CHF,,Discrete,,,,,,FALSE,FALSE,Semester-University Transition Programme-Jan,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000241,Dimension,1,1,FALSE,3895,PI-0000006270,Destination Code,,,,,
230,CHF,,Discrete,,,,,,FALSE,FALSE,Academic Year - General - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000242,Dimension,30,1,FALSE,3834,PI-0000006181,Destination Code,,,,,
231,CHF,,Discrete,,,,,,FALSE,FALSE,Academic Year - Intensive - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000243,Dimension,33,1,FALSE,3835,PI-0000006182,Destination Code,,,,,
232,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Media & Art - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000244,Dimension,2,1,FALSE,3836,PI-0000006183,Destination Code,,,,,
233,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Business English - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000245,Dimension,4,1,FALSE,3837,PI-0000006184,Destination Code,,,,,
234,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Fashion & Design - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000246,Dimension,3,1,FALSE,3838,PI-0000006185,Destination Code,,,,,
235,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD International Affairs - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000247,Dimension,1,1,FALSE,3839,PI-0000006186,Destination Code,,,,,
236,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Hotel & Tourism - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000248,Dimension,1,1,FALSE,3840,PI-0000006187,Destination Code,,,,,
237,CHF,,Discrete,,,,,,FALSE,FALSE,Year University Transfer Program - August,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000249,Dimension,1,1,FALSE,3841,PI-0000006188,Destination Code,,,,,
238,CHF,,Discrete,,,,,,FALSE,FALSE,Year - ACDP - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000250,Dimension,3,1,FALSE,3842,PI-0000006189,Destination Code,,,,,
239,CHF,,Discrete,,,,,,FALSE,FALSE,Year - Exam - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000251,Dimension,42,1,FALSE,3843,PI-0000006190,Destination Code,,,,,
240,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Pre Master - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000252,Dimension,6,1,FALSE,3803,PI-0000006144,Destination Code,,,,,
241,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - Pre Master - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000253,Dimension,4,1,FALSE,3804,PI-0000006145,Destination Code,,,,,
242,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - Pre Master - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000254,Dimension,6,1,FALSE,3805,PI-0000006146,Destination Code,,,,,
243,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - Pre Master - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000255,Dimension,3,1,FALSE,3806,PI-0000006147,Destination Code,,,,,
244,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - Pre Master - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000256,Dimension,6,1,FALSE,3807,PI-0000006148,Destination Code,,,,,
245,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Pre Master BA - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000257,Dimension,6,1,FALSE,3808,PI-0000006149,Destination Code,,,,,
246,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended  - Pre Master BA - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000258,Dimension,4,1,FALSE,3809,PI-0000006150,Destination Code,,,,,
247,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Pre MBA - June,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000259,Dimension,3,1,FALSE,3810,PI-0000006151,Destination Code,,,,,
248,CHF,,Discrete,,,,,,FALSE,FALSE,Year Extended - Pre Master BA - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000260,Dimension,6,1,FALSE,3811,PI-0000006152,Destination Code,,,,,
249,CHF,,Discrete,,,,,,FALSE,FALSE,Extra Extended Year - Pre Master BA - January,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000261,Dimension,4,1,FALSE,3812,PI-0000006153,Destination Code,,,,,
250,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - ACDP - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000262,Dimension,3,1,FALSE,3896,PI-0000006271,Destination Code,,,,,
251,CHF,,Discrete,,,,,,FALSE,FALSE,Semester - General - April,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000263,Dimension,39,1,FALSE,3898,PI-0000006273,Destination Code,,,,,
