Adjustment Heading,Articles Heading,Code Heading,Comments Heading,Course Description Heading,Currency ISO Code,Description Translation,Discount Heading,Duration Heading,General heading,GeneralInfo Translation,Grand Total Heading,Incentive,Incentive Heading,Initial Price Heading,Insurance Heading,Language,Lessons Descriptions Translation,Market,No of Weeks Heading,Optional Heading,Price Heading,Product,Product Name Translation,Promotions Heading,Total Heading,Transalation Name,Unique Record Identifier,Valid Until Heading,RecordType.Name,Incentive__r.Incentive Name,Product__r.Product Name
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTiOQAU","Box Success d’EF","","","T-1060","FRP FR BOXSUCC","","Product Translation","","Box Success dâ€™EF"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTLcQAM","Bus Pass","","","T-1061","FRP FR BUPA","","Product Translation","","Bus Pass"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTlbQAE","Cancellation Fee Manual","","","T-1062","FRP FR CFM","","Product Translation","","Cancellation Fee Manual"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTLfQAM","Forfait annulation","","","T-1063","FRP FR CI","","Product Translation","","Cancellation Protection"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTldQAE","Forfait annulation examen","","","T-1064","FRP FR CIE","","Product Translation","","Cancellation Protection Exam"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTLgQAM","Forfait annulation vol","","","T-1065","FRP FR CIF","","Product Translation","","Cancellation Protection Flights"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTLhQAM","Forfait annulation","","","T-1066","FRP FR CIL","","Product Translation","","Cancellation Protection Longterm"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMAQA2","Manuels de cours 'Business English'","","","T-1067","FRP FR COLBES","","Product Translation","","Course Literature (Business English)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMCQA2","Manuels de cours","","","T-1068","FRP FR COLEX","","Product Translation","","Course Literature Exam"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTnNQAU","Ajustement positif","","","T-1069","FRP FR CUG","","Product Translation","","Gain on Money Collected in Schools"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTnOQAU","Ajustement négatif","","","T-1070","FRP FR CUL","","Product Translation","","Loss on money collected in school"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEeQAM","Rotorua, Taupo, Waitomo Weekend Trip","","","T-1071","FRP FR DCP2AUC","","Product Translation","","Rotorua, Taupo, Waitomo Weekend Trip"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKyQAM","Water Park","","","T-1072","FRP FR DCP2BAR","","Product Translation","","Water Park"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTCyQAM","The Berlin Wall","","","T-1073","FRP FR DCP2BER","","Product Translation","","The Berlin Wall"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKxQAM","Washington Weekend","","","T-1074","FRP FR DCP2BOI","","Product Translation","","Washington Weekend"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbgQAE","Liverpool & Manchester","","","T-1075","FRP FR DCP2BOU","","Product Translation","","Liverpool & Manchester"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEKQA2"," Rain Forest","","","T-1076","FRP FR DCP2BRS","","Product Translation","","Rain Forest"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEhQAM","Salisbury, Stonehenge, Bath and Cardiff","","","T-1077","FRP FR DCP2BST","","Product Translation","","Salisbury, Stonehenge, Bath and Cardiff"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTCzQAM","Fun (Brighton & London)","","","T-1078","FRP FR DCP2CAC","","Product Translation","","Fun (Brighton & London) from Clare College"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTD0QAM","Fun (Brighton & London)","","","T-1079","FRP FR DCP2CAM","","Product Translation","","Fun (Brighton & London)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTD1QAM","Garden route (3 days)","","","T-1080","FRP FR DCP2CAP","","Product Translation","","Garden route (3 days)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTD2QAM","Niagara Falls - Cleveland","","","T-1081","FRP FR DCP2CHI","","Product Translation","","Niagara Falls - Cleveland"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTcCQAU","Nicaragua","","","T-1082","FRP FR DCP2COS","","Product Translation","","Nicaragua"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTD3QAM","The Northern Ireland Natural Wonder of the World!","","","T-1083","FRP FR DCP2DUB","","Product Translation","","The Northern Ireland Natural Wonder of the World!"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTD4QAM","Brighton","","","T-1084","FRP FR DCP2EAS","","Product Translation","","Brighton Excursion"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTcEQAU","One Day Neighbor Island Tour","","","T-1085","FRP FR DCP2HNL","","Product Translation","","One Day Neighbor Island Tour"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9IQAU","Fun and Film","","","T-1086","FRP FR DCP2LAR","","Product Translation","","Fun and Film"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9JQAU","Cambridge, Salisbury and Stonehenge","","","T-1087","FRP FR DCP2LON","","Product Translation","","Cambridge, Salisbury and Stonehenge"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9KQAU","Discovery Pack Morocco","","","T-1088","FRP FR DCP2MAA","","Product Translation","","Discovery Pack Morocco"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9LQAU","Toledo","","","T-1089","FRP FR DCP2MAD","","Product Translation","","Toledo"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9MQAU","Lake District","","","T-1090","FRP FR DCP2MAN","","Product Translation","","Lake District"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTE8QAM","Orlando","","","T-1091","FRP FR DCP2MIA","","Product Translation","","Orlando"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9NQAU","Explorer Malta","","","T-1092","FRP FR DCP2MSJ","","Product Translation","","Explorer Malta"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9OQAU","Salzburg","","","T-1093","FRP FR DCP2MUN","","Product Translation","","Salzburg"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9PQAU","Discover Manhattan and Boston (or Washington D.C.)","","","T-1094","FRP FR DCP2NYC","","Product Translation","","Discover Manhattan and Boston (or Washington D.C.)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKzQAM","Weekend at Normandy","","","T-1095","FRP FR DCP2PAR","","Product Translation","","Weekend at Normandy"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9RQAU","Beaches & Islands","","","T-1096","FRP FR DCP2PER","","Product Translation","","Beaches & Islands"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9SQAU","Ancient Rome","","","T-1097","FRP FR DCP2ROM","","Product Translation","","Ancient Rome"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbcQAE","Las Vegas","","","T-1098","FRP FR DCP2SBA","","Product Translation","","Las Vegas from Santa Barbara"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbeQAE","Las Vegas and Grand Canyon tour","","","T-1099","FRP FR DCP2SDO","","Product Translation","","Las Vegas and Grand Canyon tour"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9TQAU","Arts and Science Pack","","","T-1100","FRP FR DCP2SEA","","Product Translation","","Arts and Science Pack"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbnQAE","LA, Venice Beach and Santa Barbara","","","T-1101","FRP FR DCP2SFD","","Product Translation","","Los Angeles and Venice Beach"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMrQAM","Explorer Pack","","","T-1102","FRP FR DCP2SIN","","Product Translation","","Explorer Pack"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9VQAU","Adrenaline Sydney (Surfing)","","","T-1103","FRP FR DCP2SYD","","Product Translation","","Adrenaline Sydney (Surfing)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9WQAU","French Canada 3 day trip","","","T-1104","FRP FR DCP2TOO","","Product Translation","","French Canada 3 day trip"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9XQAU","Rocky Mountains","","","T-1105","FRP FR DCP2VAN","","Product Translation","","Rocky Mountains"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9YQAU","NY City Trip","","","T-1106","FRP FR DCP2WAS","","Product Translation","","NY City Trip"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kThBQAU","Bay of Islands and Cape Reinga","","","T-1107","FRP FR DCP3AUC","","Product Translation","","Bay of Islands and Cape Reinga"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeTQAU"," Fraser Island 2 day","","","T-1108","FRP FR DCP3BRS","","Product Translation","","Fraser Island 2 Day"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9ZQAU","Wine Tour","","","T-1109","FRP FR DCP3CAP","","Product Translation","","Wine Tour"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9aQAE","New York","","","T-1110","FRP FR DCP3CHI","","Product Translation","","New York"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9bQAE","Lewes and Hastings","","","T-1111","FRP FR DCP3EAS","","Product Translation","","Lewes and Hastings"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9cQAE","Polynesian Cultural Center and Luau","","","T-1112","FRP FR DCP3HNL","","Product Translation","","Polynesian Cultural Center and Luau"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTV4QAM","Tapas and Wine","","","T-1113","FRP FR DCP3MAD","","Product Translation","","Tapas and Wine"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbdQAE","Las Vegas and Grand Canyon","","","T-1114","FRP FR DCP3SBA","","Product Translation","","Las Vegas and Grand Canyon"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbbQAE","Las Vegas","","","T-1115","FRP FR DCP3SFD","","Product Translation","","Las Vegas"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTV6QAM","Ocean City & Assateague Island","","","T-1116","FRP FR DCP3WAS","","Product Translation","","Ocean City & Assateague Island"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTg4QAE"," Australia Zoo","","","T-1117","FRP FR DCP4BRS","","Product Translation","","Australia Zoo"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTM8QAM","Costa Brava and D'Ali' Museum","","","T-1118","FRP FR DCPBAR","","Product Translation","","Costa Brava and D'Ali' Museum"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTV7QAM","Xi’an Terracotta and Shaolin Temple","","","T-1119","FRP FR DCPBEJ","","Product Translation","","Xiâ€™an Terracotta and Shaolin Temple"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTV8QAM","Best of Berlin","","","T-1120","FRP FR DCPBER","","Product Translation","","Best of Berlin"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTcAQAU","New York Weekend","","","T-1121","FRP FR DCPBOI","","Product Translation","","New York Weekend"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbiQAE","London & Oxford","","","T-1122","FRP FR DCPBOU","","Product Translation","","London & Oxford"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTV9QAM","London Sightseeing inc. Madame Tussauds and Royal Pavilion","","","T-1123","FRP FR DCPBRI","","Product Translation","","London Sightseeing incl. Madame Tussauds and Royal Pavilion"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEBQA2","Oxford and Bournemouth","","","T-1124","FRP FR DCPBST","","Product Translation","","Oxford and Bournemouth"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVAQA2","Culture (Oxford & Stratford)","","","T-1125","FRP FR DCPCAC","","Product Translation","","Culture (Oxford & Stratford) from Clare College"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVBQA2","Culture (Oxford & Stratford)","","","T-1126","FRP FR DCPCAM","","Product Translation","","Culture (Oxford & Stratford)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVCQA2","Cape Point","","","T-1127","FRP FR DCPCAP","","Product Translation","","Cape Point"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKbQAM","Ultimate Chicago City Tour","","","T-1128","FRP FR DCPCHI","","Product Translation","","The Ultimate Chicago City Tour"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTECQA2","Panama","","","T-1129","FRP FR DCPCOS","","Product Translation","","Panama"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVDQA2","Monastic, Medival & Modern Ireland","","","T-1130","FRP FR DCPDUB","","Product Translation","","Monastic, Medival & Modern Ireland"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVEQA2","London and Oxford","","","T-1131","FRP FR DCPEAS","","Product Translation","","London and Oxford"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVGQA2","Music and Events","","","T-1132","FRP FR DCPLAR","","Product Translation","","Music and Events"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVHQA2","Brighton and Oxford","","","T-1133","FRP FR DCPLON","","Product Translation","","Brighton and Oxford"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVIQA2","Discovery Pack Andalucía","","","T-1134","FRP FR DCPMAA","","Product Translation","","Discovery Pack AndalucÃ­a"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVJQA2","Masterchef","","","T-1135","FRP FR DCPMAD","","Product Translation","","Masterchef"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVKQA2","Liverpool & York","","","T-1136","FRP FR DCPMAN","","Product Translation","","Liverpool & York"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTLzQAM","City Tour and Everglades","","","T-1137","FRP FR DCPMIA","","Product Translation","","City Tour and Everglades"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVLQA2","Best of Malta","","","T-1138","FRP FR DCPMSJ","","Product Translation","","Best of Malta"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVMQA2","Historical Munich","","","T-1139","FRP FR DCPMUN","","Product Translation","","Historical Munich"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVNQA2","Discovery City Pack","","","T-1140","FRP FR DCPNIC","","Product Translation","","Discovery City Pack Nice"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVOQA2","Discover Manhattan","","","T-1141","FRP FR DCPNYC","","Product Translation","","Discover Manhattan"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTblQAE","London, Stonehenge and Bath","","","T-1142","FRP FR DCPOXF","","Product Translation","","London, Stonehenge and Bath"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKuQAM","Eiffeltower and disneyland Paris","","","T-1143","FRP FR DCPPAR","","Product Translation","","Versailles and Disneyland Paris"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVQQA2","Native animals","","","T-1144","FRP FR DCPPER","","Product Translation","","Native animals"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVRQA2","Tour around cities","","","T-1145","FRP FR DCPROM","","Product Translation","","Tour around cities"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKlQAM","Universal Studios and Disneyland","","","T-1146","FRP FR DCPSBA","","Product Translation","","Universal Studios and Disneyland"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEmQAM","San Diego Zoo","","","T-1147","FRP FR DCPSDO","","Product Translation","","San Diego Zoo"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOTQA2","Nature Pack (kayaking, climbing, trailblazing)","","","T-1148","FRP FR DCPSEA","","Product Translation","","Nature Pack (kayaking, climbing, trailblazing)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOYQA2","Free: Tokyo in two days (for visa students)","","","T-1149","FRP FR DCPSEF","","Product Translation","","Free: Tokyo in two days (for visa students)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOZQA2","Demilitarized Zone Tour","","","T-1150","FRP FR DCPSEO","","Product Translation","","Demilitarized Zone Tour"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTM7QAM","Cool Pack","","","T-1151","FRP FR DCPSIN","","Product Translation","","Cool Pack"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOaQAM","Adventure Sydney","","","T-1152","FRP FR DCPSYD","","Product Translation","","Adventure Sydney"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTObQAM","Chutes du Niagara","","","T-1153","FRP FR DCPTOO","","Product Translation","","Niagara Falls Day trip"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOdQAM","The best of Seoul ,Korea in two days","","","T-1154","FRP FR DCPTYO","","Product Translation","","The best of Seoul: Korea in two days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOeQAM","Victoria & Whistler Sightseeing","","","T-1155","FRP FR DCPVAN","","Product Translation","","Victoria & Whistler Sightseeing"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMJQA2","Dinner Supplement","","","T-1156","FRP FR DINS","","Product Translation","","Dinner Supplement"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMqQAM","EF Préparation Examen","","","T-1157","FRP FR E","","Product Translation","","Exam Course"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTPUQA2","Extra Accommodation","","","T-1158","FRP FR EA","","Product Translation","","Extra Accommodation"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTV3QAM","Frais d'inscription","","","T-1159","FRP FR EF","","Product Translation","","Enrollment Fee"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTPfQAM","Enrollment Fee Waiver","","","T-1160","FRP FR EFW","","Product Translation","","Enrollment Fee Waiver"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTPtQAM","Exam Extension only accommodation","","","T-1161","FRP FR EXACC","","Product Translation","","Exam Extension accommodation"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTYAQA2","Offre spéciale","","","T-1162","FRP FR EXPD","","Product Translation","","Extension Price Difference"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeWQAU","Full Board","","","T-1163","FRP FR FB","","Product Translation","","Full Board"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeXQAU","Full Board 5 Days","","","T-1164","FRP FR FB5","","Product Translation","","Full Board 5 Days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeYQAU","Full Board 7 Days","","","T-1165","FRP FR FB7","","Product Translation","","Full Board 7 Days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbUQAU","French Prepa","","","T-1166","FRP FR FP","","Product Translation","","Fun Package"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTexQAE","Chambre individuelle chez l'habitant - Demi pension","","","T-1167","FRP FR FSW","","Product Translation","","Host Family Single"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeyQAE","Nuit supp chez l'habitant en ch. simple","","","T-1168","FRP FR FSX","","Product Translation","","Host Family Single Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMwQAM","Vol A/R soumis à conditions","","","T-1169","FRP FR FTEF","","Product Translation","","Flight Booked by EF"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTe7QAE","Vol A/R soumis à conditions","","","T-1170","FRP FR FTEP","","Product Translation","","Flight booked through MyEF"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMyQAM","Vol A/R soumis à conditions","","","T-1171","FRP FR FTLO","","Product Translation","","Flight Booked Locally"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTfeQAE","Chambre double chez l'habitant","","","T-1172","FRP FR FTW","","Product Translation","","Host Family Twin"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTffQAE","Nuit supplémentaire chambre double chez l'habitant","","","T-1173","FRP FR FTX","","Product Translation","","Host Family Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeZQAU","EF Cours Principal","","","T-1174","FRP FR G","","Product Translation","","General Course"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVgQAM","Group Activity Voucher 100","","","T-1175","FRP FR GAV100","","Product Translation","","Group Activity Voucher 100"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVhQAM","Group Activity Voucher 10000","","","T-1176","FRP FR GAV10000","","Product Translation","","Group Activity Voucher 10000"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTViQAM","Group Activity Voucher 15","","","T-1177","FRP FR GAV15","","Product Translation","","Group Activity Voucher 15"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVjQAM","Group Activity Voucher 150","","","T-1178","FRP FR GAV150","","Product Translation","","Group Activity Voucher 150"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVkQAM","Group Activity Voucher 1500","","","T-1179","FRP FR GAV1500","","Product Translation","","Group Activity Voucher 1500"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTelQAE","Guaranteed Exam SPIN","","","T-1180","FRP FR GES","","Product Translation","","Guaranteed Exam SPIN"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVmQAM","Group Flight","","","T-1181","FRP FR GFLI","","Product Translation","","Group Flight"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTVoQAM","Group Leader Surcharge","","","T-1182","FRP FR GPLSU","","Product Translation","","Group Leader Surcharge"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTemQAE","Supplément Demi-Pension","","","T-1183","FRP FR HB","","Product Translation","","Half Board"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTenQAE","Half Board Supplement 5 Days","","","T-1184","FRP FR HB5","","Product Translation","","Half Board 5 Days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTepQAE","Half Board Supplement 7 Days","","","T-1185","FRP FR HB7","","Product Translation","","Half Board Supplement 7 Days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTQXQA2","Half Board Clifton Residence ONLY","","","T-1186","FRP FR HB-CLIF","","Product Translation","","Half Board Clifton Residence ONLY"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeoQAE","Half Board - Miami Summer Residence","","","T-1187","FRP FR HB-MISR","","Product Translation","","Half Board in Miami Summer Residence"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTetQAE","Homeshare chambre Multiple","","","T-1188","FRP FR HMM","","Product Translation","","Homeshare Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeuQAE","Homeshare Multi Extra Night","","","T-1189","FRP FR HMMX","","Product Translation","","Homeshare Multi Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTevQAE","Homeshare chambre double","","","T-1190","FRP FR HMT","","Product Translation","","Homeshare Twin"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kThaQAE","Homeshare Twin Extra Night","","","T-1191","FRP FR HMTX","","Product Translation","","Homeshare Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kThdQAE","Hotel Single","","","T-1192","FRP FR HSW","","Product Translation","","Hotel Single"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kThfQAE","Flottwelll Hotel Single","","","T-1193","FRP FR HSW-FTL","","Product Translation","","Flottwelll Hotel Single"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kThoQAE","Trastevere Hotel Single","","","T-1194","FRP FR HSW-TRA","","Product Translation","","Trastevere Hotel Single"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTiTQAU","Hotel Single Extra Night","","","T-1195","FRP FR HSX","","Product Translation","","Hotel Single Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTiVQAU","Flottwelll Hotel Single Extra Night","","","T-1196","FRP FR HSX-FTL","","Product Translation","","Flottwelll Hotel Single Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTieQAE","Trastevere Hotel Single","","","T-1197","FRP FR HSX-TRA","","Product Translation","","Trastevere Hotel Single Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTfiQAE","Hotel Triple","","","T-1198","FRP FR HTR","","Product Translation","","Hotel Triple"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTfjQAE","Hotel Triple Extra Night","","","T-1199","FRP FR HTRX","","Product Translation","","Hotel Triple Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTfkQAE","Hotel Twin","","","T-1200","FRP FR HTW","","Product Translation","","Hotel Twin"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTihQAE","Flottwelll Hotel Twin","","","T-1201","FRP FR HTW-FTL","","Product Translation","","Flottwelll Hotel Twin"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTflQAE","Hotel Twin Extra Night","","","T-1202","FRP FR HTX","","Product Translation","","Hotel Twin Extra Night"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTiiQAE","Flottwelll Hotel Twin Extra Night","","","T-1203","FRP FR HTX-FTL","","Product Translation","","Flottwelll Hotel Twin Extra Night"
