Active,Actual Icon Size,Available Programs,AY Course Type,Bundle Invoice Level,Configuration Type,Course Pricing,Currency ISO Code,Destination Location,Discontinued Date,Effective Date,Effective Start Date,Enable Start Date & End Date,Exclude From Sitemap,Expiration Date,Has Attributes,Has Defaults,Has Options,Has Search Attributes,Is Optional,Launch Date,Must Configure,Price Override Allowed,Product Code,Product Description,Product Family,Product Name,Product Subtype,Product Type,Qunatity Modifiable,TI Pricing,Uom,Version
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","DPTSLS","","","Discovery Post Tour SBA, LAN, SFO","Post Tours","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","DPUUPS","","","University Deposit","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","DPVISA","","","Visa Deposit","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DT1","","","Discovery Tour","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DT2","","","Discovery Tour Adventure Camp","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DT3","","","Discovery Tour London","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DT4","","","Discovery Tour Dublin","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DTS","","","Discovery Tour - LA/GC","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","E1S","","","E1Singapore","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EA","","","Extra Accommodation","Accommodation Services","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EAVN","","","Extra Activities","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EC","","","Extra Cost","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","ECA","","","Extra Cost for Agent","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","ECCE","","","Extra cost 2","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EEP2WK","","","Extra Excursion Package 2 Weeks","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EEP3WK","","","Extra Excursion Package 3 Weeks","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EEP4WK","","","Extra Excursion Package 4 Weeks","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EEPCLS","","","Extra Excursion Package Chelsea","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EFCE","","","Enrollment Fee Club Language","Enrollment Fee","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EFFD","","","Excursion Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EFW","","","Enrollment Fee Waiver","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EHHD","","","Excursion Half Day","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EHOB","","","Hobbit Excursion","Explore Pack","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EL","","","Extra Lesson","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","ELTIS","","","ELTiS Seminar","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","EN","","Accommodation","Extra Night","Other","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EOL","","","Extension Online License","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EPC","","","Examination Preparation Course","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","ERA","","","Ex-rate adjustment","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","ERS","","","Transport by EuroStar","Boat/Train/Bus","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","ESTP","","","Eastern Seaboard tour","Post Tours","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","ESTPTW","","","Twin Supplement Eastern Seaboard","Post Tours","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","ETVN","","","Flight Supplement","Flight","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","Exa","","","Exam","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","EXACC","","","Exam Extension accommodation","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EXAM","","","Exam Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","EXAMÂ ","","","Exam Fee 2","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESM-STGBO","","Accommodation","St. Georges Beach Multi Off Peak","Residence","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBOS","","","Boston Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBOSFD","","","Boston Optional Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBOSWE","","","Boston Weekend Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBOUFD","","","Bournemouth Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBRIFD","","","Brighton Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBSTFD","","","Bristol Full Day","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPCAMFD","","","Cambridge Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPCANTFD","","","Canterbury Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPCASTLE","","","Neuschwanstein Castle Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPCHIWE","","","Chicago Weekend Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPCLIFFS","","","Cliffs of Moher Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPCORONADO","","","Coronado Island Full Day Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPDISCFD","","","Disneyland & California Adventure Park","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPDISFD","","","Disney Magic Kingdom","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPDISON","","","Disneyland Overnight","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPDOLPH","","","Swimming with dolphins","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPEFDISCO","","","EF Disco & Dinner","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPEUROPA","","","EuropaPark Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPGAAPFD","","","Great America Amusement","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPGBRFD","","","Green Island Great Barrier Reef","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPGREEN","","","Green Island","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPGVA","","","Lake Geneva Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPHASFD","","","Hastings Full Day","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPJPHAK","","","Trip to Hakone, Mt. Fuji and Nikko","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPJPKO","","","Two days Korean Trip (one night)","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPJPKY","","","Two days Kyoto Trip","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPKURA","","","Kuranda Rainforest Adventure","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPLASWE","","","Las Vegas Weeekend Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPLAX","","","Los Angeles Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPLAXWE","","","Los Angeles Weekend Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPLONEYE","","","London Eye","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPLONFD","","","London Shopping Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPLONGSP","","","Longleat Safari Park","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPMADTU","","","Madame Tussauds","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GUSUPPL","","","Guardianship supplement","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","HAF","","","Housing Administration Fee","Accommodation Services","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","HB-CLIF","","","Half Board Clifton Residence ONLY","Meals","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW","","Accommodation","Hotel Double","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-CIT","","Accommodation","Citadines Aparthotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-CSA","","Accommodation","City Stay Apartment Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-GAR","","Accommodation","Garden House Hotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-GON","","Accommodation","Best Western Gonville Hotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-HIH","","Accommodation","Holiday Inn Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-HIL","","Accommodation","Hilton Downtown Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-HOL","","Accommodation","Holiday Inn Express Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-HOM","","Accommodation","Homerton College Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-HOS","","Accommodation","Holiday Inn Somerville Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-MAR","","Accommodation","The Marriot Residence Inn Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-ROY","","Accommodation","Royal Cambidge Hotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-SON","","Accommodation","Royal Sonesta Hotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-SOR","","Accommodation","Sorrento Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-UAH","","Accommodation","University Arms Hotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","HDW-VAR","","Accommodation","Varsity Hotel Double Week","Hotel","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSRLIR","","","Return Transfer Liberia","Departure Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSRLON","","","Airport Transfer Single, school-London airport","Departure Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSR-LPL","","","Oneway Return Transfer - School to LPL Airport","Departure Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSR-MAN","","","Oneway Return Transfer - School to MAN Airport","Departure Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSRMG-QQS","","","Mini Group Transfer from School to St.Pancras","Departure Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","TS-S","","","T-Shirt Small","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-BEAU","","","Airport Transfer Single, airport-school","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","TSSCF","","","Transfer Service Cancellation Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSGOL","","","Airport Transfer Single Goldcoast airport to school","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSLAX","","","Single Transfer (LAX)","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSLIR","","","Single Transfer (Liberia Airport)","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSLON","","","Single Transfer (London Airport)","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-LON","","","Single Transfer Central London","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-LPL","","","Oneway Single Transfer - LPL Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-MAN","","","Oneway Single Transfer - MAN Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSMG-QQS","","","Mini Grp Transfer from St.Pancras to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSOOL","","","Single Transfer (OOL)","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR15H","","","Grp Transf 15 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR15R","","","Grp Transf 15 ppl Res, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR16H","","","Grp Transf 16 ppl HF, airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MARTE","","Course","Year - AD Media & Art & Exam - Sept","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MBE","","Course","Year - AD Business English - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01MEFD","","Course","Semester - AD Fashion & Design - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01MEIA","","Course","Semester - AD International Affairs - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01MHT","","Course","Semester - AD Hotel & Tourism - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MHTE","","Course","Year - AD Hotel & Tourism & Exam - Sept","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MEIAE","","Course","Year - AD International Affairs & Exam - Sept","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01MEFD","","Course","Semester-AD Fashion & Design-January","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01MEIA","","Course","Semester-AD International Affairs-January","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01MHT","","Course","Semester-AD Hotel & Tourism-January","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE04MHT","","Course","Semester - AD Hotel & Tourism - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MART","","Course","Semester - AD Media & Art - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MBEE","","Course","Year - AD Business English & Exam - Sept","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE04MBE","","Course","Semester - AD Business English - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE04MBE","","Course","Year - AD Business English - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE04MEFD","","Course","Year - AD Fashion & Design - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE04MEIA","","Course","Year - AD International Affairs - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MEFD","","Course","Year - AD Fashion & Design - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE06MBE","","Course","Year - AD Business English - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE06MEFD","","Course","Year - AD Fashion & Design - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE06MEIA","","Course","Year - AD International Affairs - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE06MHT","","Course","Year - AD Hotel & Tourism - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09MART","","Course","Year - AD Media & Art - September","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISAT4","","","UK Tier 4 Student Visa","Visa Related","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISAF1","","","US F1 Student Visa","Visa Related","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISA","","","Visa","Visa Related","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISAHAN","","","Visa Handling Fee","Visa Related","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISAS","","","Visa Service","Visa Related","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VSF2","","","YAF visa service fee","Visa Related","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VSFX2","","","YAF visa service fee 20+","Visa Related","Other","true","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MEFD","","Course","Semester - AD Fashion & Design - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MEIA","","Course","Semester - AD International Affairs - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MHT","","Course","Semester - AD Hotel & Tourism - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE11MBE","","Course","Semester - AD Business English - November","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","STS","","","Special Transfer","Other","Travel","true","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE11MBE","","Course","Semester - AD Business English -November","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09ACDP","","Course","Semester ACDP September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MEFD","","Course","Semester-AD Fashion & Design-September","","Course","false","false","Each","1.0"
"true","","AY;AYP","AD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09MEIA","","Course","Semester-AD International Affairs-September","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR-MAN","","","Single and Return Transfer - MAN Airport to School to MAN Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRMG-QQS","","","Mini Grp Transfer from St.Pancras to School to St.Pancras","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","TSSTYO","","","Chaperoned Transfer in Tokyo","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","TT","","","Train Ticket","No Subtype","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","TW/TR","","","TW/TR","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","UC","","","University Counseling","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","UFYINT","","","UFY Intensive Pack","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","UPS","","","University Placement Service Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","VCUS","","","CUS Voucher DK","Discount","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VIPAR","","","Visit Paris","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISA1","","","Guardianship Letter","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","VISUK","","","UK student VISA","No Subtype","Other","true","false","Each","1.0"
